Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
FUT2,GBP            ,01-Nov-10,CLOSE,fut,fut_2_103,16-Jun-11,0.0105784000000000,5
FUT3,GBP            ,01-Nov-10,CLOSE,fut,fut_3_103,21-Sep-11,0.0112759000000000,6
FUT4,GBP            ,01-Nov-10,CLOSE,fut,fut_4_103,21-Dec-11,0.0121958000000000,7
FUT5,GBP            ,01-Nov-10,CLOSE,fut,fut_5_103,21-Mar-12,0.0133796000000000,8
FUT6,GBP            ,01-Nov-10,CLOSE,fut,fut_6_103,21-Jun-12,0.0146906000000000,9
FUT7,GBP            ,01-Nov-10,CLOSE,fut,fut_7_103,20-Sep-12,0.0161177000000000,10
FUT8,GBP            ,01-Nov-10,CLOSE,fut,fut_8_103,19-Dec-12,0.0175378000000000,11
FUT9,GBP            ,01-Nov-10,CLOSE,fut,fut_9_103,20-Mar-13,0.0191699000000000,12
FUT10,GBP            ,01-Nov-10,CLOSE,fut,fut_10_103,20-Jun-13,0.0208091000000000,13
FUT11,GBP            ,01-Nov-10,CLOSE,fut,fut_11_103,19-Sep-13,0.0224481000000000,14
FUT12,GBP            ,01-Nov-10,CLOSE,fut,fut_12_103,18-Dec-13,0.0239861000000000,15
4Y,GBP            ,01-Nov-10,CLOSE,swap,swap_0_1004,03-Nov-14,0.0181750000000000,16
5Y,GBP            ,01-Nov-10,CLOSE,swap,swap_0_1005,02-Nov-15,0.0209250000000000,17
6Y,GBP            ,01-Nov-10,CLOSE,swap,swap_0_1006,01-Nov-16,0.0236000000000000,18
7Y,GBP            ,01-Nov-10,CLOSE,swap,swap_0_1007,01-Nov-17,0.0260750000000000,19
8Y,GBP            ,01-Nov-10,CLOSE,swap,swap_0_1008,01-Nov-18,0.0282500000000000,20
9Y,GBP            ,01-Nov-10,CLOSE,swap,swap_0_1009,01-Nov-19,0.0301250000000000,21
10Y,GBP            ,01-Nov-10,CLOSE,swap,swap_0_1010,02-Nov-20,0.0316750000000000,22
12Y,GBP            ,01-Nov-10,CLOSE,swap,swap_0_1012,01-Nov-22,0.0340250000000000,23
15Y,GBP            ,01-Nov-10,CLOSE,swap,swap_0_1015,03-Nov-25,0.0363000000000000,24
20Y,GBP            ,01-Nov-10,CLOSE,swap,swap_0_1020,01-Nov-30,0.0378750000000000,25
25Y,GBP            ,01-Nov-10,CLOSE,swap,swap_0_1025,01-Nov-35,0.0384750000000000,26
30Y,GBP            ,01-Nov-10,CLOSE,swap,swap_0_1030,01-Nov-40,0.0386500000000000,27
40Y,GBP            ,01-Nov-10,CLOSE,swap,swap_0_1040,01-Nov-50,0.0386000000000000,28
50Y,GBP            ,01-Nov-10,CLOSE,swap,swap_0_1050,01-Nov-60,0.0386250000000000,29
60Y,GBP            ,01-Nov-10,CLOSE,swap,swap_0_1060,03-Nov-70,0.0386750000000000,30
70Y,GBP            ,01-Nov-10,CLOSE,swap,swap_0_1070,01-Nov-80,0.0387287000000000,31
1D,EUR_EUR        ,01-Nov-10,CLOSE,mm,mm_0_1,03-Nov-10,0.0111501000000000,0
1W,EUR_EUR        ,01-Nov-10,CLOSE,mm,mm_2_20101110,10-Nov-10,0.0111503000000000,1
1M,EUR_EUR        ,01-Nov-10,CLOSE,mm,mm_2_101,03-Dec-10,0.0111514000000000,2
STUB,EUR_EUR        ,01-Nov-10,CLOSE,mm,mm_2_20101215,15-Dec-10,0.0110457000000000,3
FUT1,EUR_EUR        ,01-Nov-10,CLOSE,fut,fut_1_103,16-Mar-11,0.0127759000000000,4
FUT2,EUR_EUR        ,01-Nov-10,CLOSE,fut,fut_2_103,16-Jun-11,0.0138500000000000,5
FUT3,EUR_EUR        ,01-Nov-10,CLOSE,fut,fut_3_103,21-Sep-11,0.0146818000000000,6
FUT4,EUR_EUR        ,01-Nov-10,CLOSE,fut,fut_4_103,21-Dec-11,0.0154765000000000,7
FUT5,EUR_EUR        ,01-Nov-10,CLOSE,fut,fut_5_103,21-Mar-12,0.0164889000000000,8
FUT6,EUR_EUR        ,01-Nov-10,CLOSE,fut,fut_6_103,21-Jun-12,0.0173324000000000,9
FUT7,EUR_EUR        ,01-Nov-10,CLOSE,fut,fut_7_103,20-Sep-12,0.0182204000000000,10
FUT8,EUR_EUR        ,01-Nov-10,CLOSE,fut,fut_8_103,19-Dec-12,0.0189903000000000,11
FUT9,EUR_EUR        ,01-Nov-10,CLOSE,fut,fut_9_103,20-Mar-13,0.0199991000000000,12
FUT10,EUR_EUR        ,01-Nov-10,CLOSE,fut,fut_10_103,20-Jun-13,0.0209632000000000,13
FUT11,EUR_EUR        ,01-Nov-10,CLOSE,fut,fut_11_103,19-Sep-13,0.0221021000000000,14
FUT12,EUR_EUR        ,01-Nov-10,CLOSE,fut,fut_12_103,18-Dec-13,0.0231526000000000,15
4Y,EUR_EUR        ,01-Nov-10,CLOSE,swap,swap_2_1004,03-Nov-14,0.0195800000000000,16
5Y,EUR_EUR        ,01-Nov-10,CLOSE,swap,swap_2_1005,03-Nov-15,0.0214100000000000,17
6Y,EUR_EUR        ,01-Nov-10,CLOSE,swap,swap_2_1006,03-Nov-16,0.0230500000000000,18
7Y,EUR_EUR        ,01-Nov-10,CLOSE,swap,swap_2_1007,03-Nov-17,0.0244800000000000,19
8Y,EUR_EUR        ,01-Nov-10,CLOSE,swap,swap_2_1008,05-Nov-18,0.0257000000000000,20
9Y,EUR_EUR        ,01-Nov-10,CLOSE,swap,swap_2_1009,04-Nov-19,0.0267300000000000,21
10Y,EUR_EUR        ,01-Nov-10,CLOSE,swap,swap_2_1010,03-Nov-20,0.0276300000000000,22
11Y,EUR_EUR        ,01-Nov-10,CLOSE,swap,swap_2_1011,03-Nov-21,0.0284500000000000,23
12Y,EUR_EUR        ,01-Nov-10,CLOSE,swap,swap_2_1012,03-Nov-22,0.0291600000000000,24
15Y,EUR_EUR        ,01-Nov-10,CLOSE,swap,swap_2_1015,03-Nov-25,0.0305200000000000,25
20Y,EUR_EUR        ,01-Nov-10,CLOSE,swap,swap_2_1020,04-Nov-30,0.0309700000000000,26
25Y,EUR_EUR        ,01-Nov-10,CLOSE,swap,swap_2_1025,05-Nov-35,0.0302400000000000,27
30Y,EUR_EUR        ,01-Nov-10,CLOSE,swap,swap_2_1030,05-Nov-40,0.0290100000000000,28
40Y,EUR_EUR        ,01-Nov-10,CLOSE,swap,swap_2_1040,03-Nov-50,0.0274500000000000,29
50Y,EUR_EUR        ,01-Nov-10,CLOSE,swap,swap_2_1050,03-Nov-60,0.0269600000000000,30
60Y,EUR_EUR        ,01-Nov-10,CLOSE,swap,swap_2_1060,03-Nov-70,0.0264400000000000,31
70Y,EUR_EUR        ,01-Nov-10,CLOSE,swap,swap_2_1070,04-Nov-80,0.0259303000000000,32
1D,JPY_EOD        ,01-Nov-10,CLOSE,mm,mm_0_1,02-Nov-10,0.0039978000000000,0
2D,JPY_EOD        ,01-Nov-10,CLOSE,mm,mm_0_20101103,04-Nov-10,0.0039978000000000,1
1W,JPY_EOD        ,01-Nov-10,CLOSE,mm,mm_2_20101110,11-Nov-10,0.0039979000000000,2
1M,JPY_EOD        ,01-Nov-10,CLOSE,mm,mm_2_101,06-Dec-10,0.0039985000000000,3
2M,JPY_EOD        ,01-Nov-10,CLOSE,mm,mm_2_102,04-Jan-11,0.0039991000000000,4
3M,JPY_EOD        ,01-Nov-10,CLOSE,mm,mm_2_103,04-Feb-11,0.0039998000000000,5
6M,JPY_EOD        ,01-Nov-10,CLOSE,mm,mm_2_106,06-May-11,0.0039750000000000,6
1Y,JPY_EOD        ,01-Nov-10,CLOSE,swap,swap_2_1001,04-Nov-11,0.0038500000000000,7
18M,JPY_EOD        ,01-Nov-10,CLOSE,swap,swap_2_118,08-May-12,0.0038161000000000,8
2Y,JPY_EOD        ,01-Nov-10,CLOSE,swap,swap_2_1002,05-Nov-12,0.0038000000000000,9
3Y,JPY_EOD        ,01-Nov-10,CLOSE,swap,swap_2_1003,05-Nov-13,0.0039750000000000,10
4Y,JPY_EOD        ,01-Nov-10,CLOSE,swap,swap_2_1004,04-Nov-14,0.0043000000000000,11
5Y,JPY_EOD        ,01-Nov-10,CLOSE,swap,swap_2_1005,04-Nov-15,0.0048500000000000,12
6Y,JPY_EOD        ,01-Nov-10,CLOSE,swap,swap_2_1006,04-Nov-16,0.0056250000000000,13
7Y,JPY_EOD        ,01-Nov-10,CLOSE,swap,swap_2_1007,06-Nov-17,0.0066250000000000,14
8Y,JPY_EOD        ,01-Nov-10,CLOSE,swap,swap_2_1008,05-Nov-18,0.0077500000000000,15
9Y,JPY_EOD        ,01-Nov-10,CLOSE,swap,swap_2_1009,05-Nov-19,0.0090000000000000,16
10Y,JPY_EOD        ,01-Nov-10,CLOSE,swap,swap_2_1010,04-Nov-20,0.0102250000000000,17
12Y,JPY_EOD        ,01-Nov-10,CLOSE,swap,swap_2_1012,04-Nov-22,0.0124000000000000,18
15Y,JPY_EOD        ,01-Nov-10,CLOSE,swap,swap_2_1015,04-Nov-25,0.0149500000000000,19
20Y,JPY_EOD        ,01-Nov-10,CLOSE,swap,swap_2_1020,05-Nov-30,0.0176250000000000,20
25Y,JPY_EOD        ,01-Nov-10,CLOSE,swap,swap_2_1025,05-Nov-35,0.0186000000000000,21
30Y,JPY_EOD        ,01-Nov-10,CLOSE,swap,swap_2_1030,05-Nov-40,0.0191000000000000,22
40Y,JPY_EOD        ,01-Nov-10,CLOSE,swap,swap_2_1040,04-Nov-50,0.0191000000000000,23
50Y,JPY_EOD        ,01-Nov-10,CLOSE,swap,swap_2_1050,04-Nov-60,0.0191000000000000,24
52Y,JPY_EOD        ,01-Nov-10,CLOSE,swap,swap_2_1052,06-Nov-62,0.0191000000000000,25
STUB,USD_EOD_CL     ,01-Nov-10,CLOSE,mm,mm_0_20101215,15-Dec-10,0.0023950000000000,0
FUT1,USD_EOD_CL     ,01-Nov-10,CLOSE,fut,fut_1_103,16-Mar-11,0.0032500000000000,1
FUT2,USD_EOD_CL     ,01-Nov-10,CLOSE,fut,fut_2_103,16-Jun-11,0.0038000000000000,2
FUT3,USD_EOD_CL     ,01-Nov-10,CLOSE,fut,fut_3_103,21-Sep-11,0.0042000000000000,3
FUT4,USD_EOD_CL     ,01-Nov-10,CLOSE,fut,fut_4_103,21-Dec-11,0.0047000000000000,4
FUT5,USD_EOD_CL     ,01-Nov-10,CLOSE,fut,fut_5_103,21-Mar-12,0.0052500000000000,5
FUT6,USD_EOD_CL     ,01-Nov-10,CLOSE,fut,fut_6_103,21-Jun-12,0.0059000000000000,6
FUT7,USD_EOD_CL     ,01-Nov-10,CLOSE,fut,fut_7_103,20-Sep-12,0.0068500000000000,7
2Y,USD_EOD_CL     ,01-Nov-10,CLOSE,swap,swap_2_1002,05-Nov-12,0.0050210000000000,8
3Y,USD_EOD_CL     ,01-Nov-10,CLOSE,swap,swap_2_1003,04-Nov-13,0.0072910000000000,9
4Y,USD_EOD_CL     ,01-Nov-10,CLOSE,swap,swap_2_1004,03-Nov-14,0.0105300000000000,10
5Y,USD_EOD_CL     ,01-Nov-10,CLOSE,swap,swap_2_1005,03-Nov-15,0.0142440000000000,11
6Y,USD_EOD_CL     ,01-Nov-10,CLOSE,swap,swap_2_1006,03-Nov-16,0.0177670000000000,12
7Y,USD_EOD_CL     ,01-Nov-10,CLOSE,swap,swap_2_1007,03-Nov-17,0.0208150000000000,13
8Y,USD_EOD_CL     ,01-Nov-10,CLOSE,swap,swap_2_1008,05-Nov-18,0.0233150000000000,14
9Y,USD_EOD_CL     ,01-Nov-10,CLOSE,swap,swap_2_1009,04-Nov-19,0.0253900000000000,15
10Y,USD_EOD_CL     ,01-Nov-10,CLOSE,swap,swap_2_1010,03-Nov-20,0.0271660000000000,16
12Y,USD_EOD_CL     ,01-Nov-10,CLOSE,swap,swap_2_1012,03-Nov-22,0.0298780000000000,17
15Y,USD_EOD_CL     ,01-Nov-10,CLOSE,swap,swap_2_1015,03-Nov-25,0.0326590000000000,18
20Y,USD_EOD_CL     ,01-Nov-10,CLOSE,swap,swap_2_1020,04-Nov-30,0.0350780000000000,19
25Y,USD_EOD_CL     ,01-Nov-10,CLOSE,swap,swap_2_1025,05-Nov-35,0.0361960000000000,20
30Y,USD_EOD_CL     ,01-Nov-10,CLOSE,swap,swap_2_1030,05-Nov-40,0.0368890000000000,21
40Y,USD_EOD_CL     ,01-Nov-10,CLOSE,swap,swap_2_1040,03-Nov-50,0.0368890000000000,22
50Y,USD_EOD_CL     ,01-Nov-10,CLOSE,swap,swap_2_1050,03-Nov-60,0.0368890000000000,23
STUB,CAD_EOD        ,01-Nov-10,CLOSE,mm,mm_0_20101213,13-Dec-10,0.0130761000000000,0
FUT1,CAD_EOD        ,01-Nov-10,CLOSE,fut,fut_1_103,14-Mar-11,0.0126500000000000,1
FUT2,CAD_EOD        ,01-Nov-10,CLOSE,fut,fut_2_103,14-Jun-11,0.0131000000000000,2
FUT3,CAD_EOD        ,01-Nov-10,CLOSE,fut,fut_3_103,19-Sep-11,0.0140000000000000,3
FUT4,CAD_EOD        ,01-Nov-10,CLOSE,fut,fut_4_103,19-Dec-11,0.0151000000000000,4
FUT5,CAD_EOD        ,01-Nov-10,CLOSE,fut,fut_5_103,19-Mar-12,0.0163000000000000,5
FUT6,CAD_EOD        ,01-Nov-10,CLOSE,fut,fut_6_103,19-Jun-12,0.0172000000000000,6
FUT7,CAD_EOD        ,01-Nov-10,CLOSE,fut,fut_7_103,18-Sep-12,0.0180000000000000,7
2Y,CAD_EOD        ,01-Nov-10,CLOSE,swap,swap_0_1002,01-Nov-12,0.0151680000000000,8
3Y,CAD_EOD        ,01-Nov-10,CLOSE,swap,swap_0_1003,01-Nov-13,0.0167420000000000,9
4Y,CAD_EOD        ,01-Nov-10,CLOSE,swap,swap_0_1004,03-Nov-14,0.0186420000000000,10
5Y,CAD_EOD        ,01-Nov-10,CLOSE,swap,swap_0_1005,02-Nov-15,0.0206340000000000,11
6Y,CAD_EOD        ,01-Nov-10,CLOSE,swap,swap_0_1006,01-Nov-16,0.0226040000000000,12
7Y,CAD_EOD        ,01-Nov-10,CLOSE,swap,swap_0_1007,01-Nov-17,0.0245750000000000,13
8Y,CAD_EOD        ,01-Nov-10,CLOSE,swap,swap_0_1008,01-Nov-18,0.0264950000000000,14
9Y,CAD_EOD        ,01-Nov-10,CLOSE,swap,swap_0_1009,01-Nov-19,0.0282570000000000,15
10Y,CAD_EOD        ,01-Nov-10,CLOSE,swap,swap_0_1010,02-Nov-20,0.0298530000000000,16
12Y,CAD_EOD        ,01-Nov-10,CLOSE,swap,swap_0_1012,01-Nov-22,0.0324980000000000,17
15Y,CAD_EOD        ,01-Nov-10,CLOSE,swap,swap_0_1015,03-Nov-25,0.0352130000000000,18
20Y,CAD_EOD        ,01-Nov-10,CLOSE,swap,swap_0_1020,01-Nov-30,0.0369720000000000,19
25Y,CAD_EOD        ,01-Nov-10,CLOSE,swap,swap_0_1025,01-Nov-35,0.0365070000000000,20
30Y,CAD_EOD        ,01-Nov-10,CLOSE,swap,swap_0_1030,01-Nov-40,0.0359580000000000,21
35Y,CAD_EOD        ,01-Nov-10,CLOSE,swap,swap_0_1035,01-Nov-45,0.0357210000000000,22
40Y,CAD_EOD        ,01-Nov-10,CLOSE,swap,swap_0_1040,01-Nov-50,0.0357210000000000,23
50Y,CAD_EOD        ,01-Nov-10,CLOSE,swap,swap_0_1050,01-Nov-60,0.0357210000000000,24
