Ccy Code, Business Date, Bid, Mid, Ask
ADP,16/04/2010,137.384200000,137.384200000,137.384200000
AED,16/04/2010,3.672800000,3.673000000,3.673200000
AFA,16/04/2010,42.785000000,42.785000000,42.785000000
ALL,16/04/2010,106.400000000,106.650000000,106.900000000
ANG,16/04/2010,1.790000000,1.790000000,1.790000000
AON,16/04/2010,80.835700000,80.956950000,81.078200000
ARS,16/04/2010,2.850000000,2.851250000,2.852500000
ATS,16/04/2010,11.361820000,11.361820000,11.361820000
AUD,16/04/2010,1.0712372790573111944295661489,1.0711225364181662382176520994,1.0710078183570740066402484738
AWG,16/04/2010,1.790000000,1.790000000,1.790000000
BBD,16/04/2010,2.000000000,2.000000000,2.000000000
BDT,16/04/2010,58.920000000,58.945000000,58.970000000
BEF,16/04/2010,33.308480000,33.308480000,33.308480000
BGL,16/04/2010,1.601300000,1.601700000,1.602100000
BHD,16/04/2010,0.376440000,0.377065000,0.377690000
BIF,16/04/2010,1020.000000000,1060.000000000,1100.000000000
BMD,16/04/2010,1.000000000,1.000000000,1.000000000
BND,16/04/2010,1.676300000,1.676800000,1.677300000
BOB,16/04/2010,7.892000000,7.901000000,7.910000000
BRL,16/04/2010,1.748200000,1.748750000,1.749300000
BSD,16/04/2010,1.000000000,1.000000000,1.000000000
BTN,16/04/2010,43.730000000,43.735000000,43.740000000
BWP,16/04/2010,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,16/04/2010,1.980000000,1.980000000,1.980000000
CAD,16/04/2010,1.002000000,1.002250000,1.002500000
CHF,16/04/2010,1.056900000,1.057050000,1.057200000
CLP,16/04/2010,520.250000000,520.500000000,520.750000000
CNY,16/04/2010,6.826000000,6.826100000,6.826200000
COP,16/04/2010,2665.100000000,2666.100000000,2667.100000000
CRC,16/04/2010,428.260000000,428.460000000,428.660000000
CUP,16/04/2010,1.000000000,1.000000000,1.000000000
CVE,16/04/2010,108.950000000,108.950000000,108.950000000
CZK,16/04/2010,18.508500000,18.538750000,18.569000000
DEM,16/04/2010,1.470328000,1.470383000,1.470438000
DJF,16/04/2010,175.000000000,175.000000000,175.000000000
DKK,16/04/2010,5.486600000,5.487350000,5.488100000
DOP,16/04/2010,43.100000000,43.100000000,43.100000000
DZD,16/04/2010,68.920200000,68.920200000,68.920200000
ECS,16/04/2010,25000.000000000,25000.000000000,25000.000000000
EEK,16/04/2010,12.872300000,12.875150000,12.878000000
EGP,16/04/2010,6.180000000,6.189950000,6.199900000
ESP,16/04/2010,137.384200000,137.384200000,137.384200000
ETB,16/04/2010,8.350000000,8.550000000,8.750000000
EUR,16/04/2010,0.7373000073730000737300007373,0.7372728278099310649905997714,0.7372456502506635210852255972
FIM,16/04/2010,4.909364000,4.909364000,4.909364000
FJD,16/04/2010,1.6969285593076531478024775157,1.6897600540723217303142953701,1.6826518593303045599865387851
FKP,16/04/2010,1.829800000,1.829900000,1.830000000
FRF,16/04/2010,4.836000000,4.836050000,4.836100000
GBP,16/04/2010,0.6469142191745374563332902057,0.6468305304010349288486416559,0.6467468632777131030914500065
GHC,16/04/2010,8890.000000000,8975.000000000,9060.000000000
GIP,16/04/2010,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
GMD,16/04/2010,28.000000000,29.000000000,30.000000000
GNF,16/04/2010,2005.000000000,2012.500000000,2020.000000000
GRD,16/04/2010,281.355800000,281.355800000,281.355800000
GTQ,16/04/2010,8.080000000,8.100000000,8.120000000
