Ccy Code, Business Date, Bid, Mid, Ask
ADP,18/05/2010,137.384200000,137.384200000,137.384200000
AED,18/05/2010,3.672800000,3.673000000,3.673200000
AFA,18/05/2010,42.785000000,42.785000000,42.785000000
ALL,18/05/2010,106.400000000,106.650000000,106.900000000
ANG,18/05/2010,1.790000000,1.790000000,1.790000000
AON,18/05/2010,80.835700000,80.956950000,81.078200000
ARS,18/05/2010,2.850000000,2.851250000,2.852500000
ATS,18/05/2010,11.361820000,11.361820000,11.361820000
AUD,18/05/2010,1.1409013120365088419851682829,1.1408362329587587701785408705,1.1407711613050422085329682866
AWG,18/05/2010,1.790000000,1.790000000,1.790000000
BBD,18/05/2010,2.000000000,2.000000000,2.000000000
BDT,18/05/2010,58.920000000,58.945000000,58.970000000
BEF,18/05/2010,33.308480000,33.308480000,33.308480000
BGL,18/05/2010,1.601300000,1.601700000,1.602100000
BHD,18/05/2010,0.376440000,0.377065000,0.377690000
BIF,18/05/2010,1020.000000000,1060.000000000,1100.000000000
BMD,18/05/2010,1.000000000,1.000000000,1.000000000
BND,18/05/2010,1.676300000,1.676800000,1.677300000
BOB,18/05/2010,7.892000000,7.901000000,7.910000000
BRL,18/05/2010,1.800100000,1.800550000,1.801000000
BSD,18/05/2010,1.000000000,1.000000000,1.000000000
BTN,18/05/2010,43.730000000,43.735000000,43.740000000
BWP,18/05/2010,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,18/05/2010,1.980000000,1.980000000,1.980000000
CAD,18/05/2010,1.032800000,1.033000000,1.033200000
CHF,18/05/2010,1.132600000,1.132700000,1.132800000
CLP,18/05/2010,542.300000000,542.550000000,542.800000000
CNY,18/05/2010,6.827600000,6.827650000,6.827700000
COP,18/05/2010,2665.100000000,2666.100000000,2667.100000000
CRC,18/05/2010,428.260000000,428.460000000,428.660000000
CUP,18/05/2010,1.000000000,1.000000000,1.000000000
CVE,18/05/2010,108.950000000,108.950000000,108.950000000
CZK,18/05/2010,20.562000000,20.608500000,20.655000000
DEM,18/05/2010,1.470328000,1.470383000,1.470438000
DJF,18/05/2010,175.000000000,175.000000000,175.000000000
DKK,18/05/2010,6.008100000,6.008650000,6.009200000
DOP,18/05/2010,43.100000000,43.100000000,43.100000000
DZD,18/05/2010,68.920200000,68.920200000,68.920200000
ECS,18/05/2010,25000.000000000,25000.000000000,25000.000000000
EEK,18/05/2010,12.872300000,12.875150000,12.878000000
EGP,18/05/2010,6.180000000,6.189950000,6.199900000
ESP,18/05/2010,137.384200000,137.384200000,137.384200000
ETB,18/05/2010,8.350000000,8.550000000,8.750000000
EUR,18/05/2010,0.8076239702794378937166855112,0.8075913587724611346658590753,0.8075587498990551562626181055
FIM,18/05/2010,4.909364000,4.909364000,4.909364000
FJD,18/05/2010,1.6969285593076531478024775157,1.6897600540723217303142953701,1.6826518593303045599865387851
FKP,18/05/2010,1.829800000,1.829900000,1.830000000
FRF,18/05/2010,5.297200000,5.297350000,5.297500000
GBP,18/05/2010,0.6914194842010647860056696398,0.6913238852402350501209816799,0.6912283127116886707679546554
GHC,18/05/2010,8890.000000000,8975.000000000,9060.000000000
GIP,18/05/2010,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
GMD,18/05/2010,28.000000000,29.000000000,30.000000000
GNF,18/05/2010,2005.000000000,2012.500000000,2020.000000000
GRD,18/05/2010,281.355800000,281.355800000,281.355800000
GTQ,18/05/2010,8.080000000,8.100000000,8.120000000
GWP,18/05/2010,761.550000000,761.550000000,761.550000000
GYD,18/05/2010,179.000000000,179.000000000,179.000000000
HKD,18/05/2010,7.798500000,7.798650000,7.798800000
HNL,18/05/2010,17.980000000,17.980000000,17.980000000
HRK,18/05/2010,6.218100000,6.221950000,6.225800000
HTG,18/05/2010,29.000000000,29.000000000,29.000000000
HUF,18/05/2010,223.260000000,224.005000000,224.750000000
IDR,18/05/2010,9140.000000000,9142.500000000,9145.000000000
IEP,18/05/2010,0.6502846946393130912713586008,0.6502846946393130912713586008,0.6502846946393130912713586008
ILS,18/05/2010,3.769000000,3.771000000,3.773000000
INR,18/05/2010,45.621200000,45.629950000,45.638700000
IQD,18/05/2010,1424.500000000,1424.500000000,1424.500000000
IRR,18/05/2010,8481.000000000,8482.000000000,8483.000000000
