FromDate,ToDate,Status,Saved,MarketSet,QuoteType,Source,Name,Value
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Markit,EURLIBOR.10 Years.Mid,0.02892
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Model,EURLIBOR.10 Years.Mid,0.02892
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Markit,EURLIBOR.15 Years.Mid,0.03261
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Model,EURLIBOR.15 Years.Mid,0.03261
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Markit,EURLIBOR.20 Years.Mid,0.03369
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Model,EURLIBOR.20 Years.Mid,0.03369
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Markit,EURLIBOR.4 Years.Mid,0.01862
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Model,EURLIBOR.4 Years.Mid,0.01862
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Markit,EURLIBOR.5 Years.Mid,0.02096
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Model,EURLIBOR.5 Years.Mid,0.02096
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Markit,EURLIBOR.6 Years.Mid,0.02309
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Model,EURLIBOR.6 Years.Mid,0.02309
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Markit,EURLIBOR.7 Years.Mid,0.02497
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Model,EURLIBOR.7 Years.Mid,0.02497
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Markit,EURLIBOR.8 Years.Mid,0.02651
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Model,EURLIBOR.8 Years.Mid,0.02651
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Markit,EURLIBOR.9 Years.Mid,0.0278
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Model,EURLIBOR.9 Years.Mid,0.0278
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Markit,CADLIBOR.10 Years.Mid,0.03428
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Model,CADLIBOR.10 Years.Mid,0.03428
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Markit,CADLIBOR.15 Years.Mid,0.039695
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Model,CADLIBOR.15 Years.Mid,0.039695
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Markit,CADLIBOR.2 Years.Mid,0.01572
20-Sep-2010,21-Sep-2010,Insert,True,Closing,Swap Rate,Model,CADLIBOR.2 Years.Mid,0.01572
