FromDate,ToDate,Status,Saved,MarketSet,QuoteType,Source,Name,Value
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,EURLIBOR.2 Days.Mid,0.0108883
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Markit,EURLIBOR.1 Days.Mid,0.00505
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Model,EURLIBOR.1 Days.Mid,0.00505
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Markit,EURLIBOR.1 Weeks.Mid,0.00505
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Model,EURLIBOR.1 Weeks.Mid,0.00505
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,EURLIBOR.15-Sep-2010.Mid,0.011258
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,EURLIBOR.16-Dec-2009.Mid,0.0069641
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,EURLIBOR.16-Jun-2010.Mid,0.0071633
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,EURLIBOR.17-Mar-2010.Mid,0.008881
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,GBPLIBOR.2 Days.Mid,0.0090857
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,GBPLIBOR.15-Sep-2010.Mid,0.0095972
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,GBPLIBOR.16-Dec-2009.Mid,0.0062666
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,GBPLIBOR.16-Jun-2010.Mid,0.0079315
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,GBPLIBOR.17-Mar-2010.Mid,0.007652
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,CADLIBOR.2 Days.Mid,0.01127
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,CADLIBOR.1 Weeks.Mid,0.01401
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,CADLIBOR.13-Sep-2010.Mid,0.01006
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,CADLIBOR.14-Dec-2009.Mid,0.00365
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,CADLIBOR.14-Jun-2010.Mid,0.00287
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,CADLIBOR.15-Mar-2010.Mid,0.00398
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Markit,CADLIBOR.2 Months.Mid,0.007486
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Model,CADLIBOR.2 Months.Mid,0.0091
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Model,JPYLIBOR.1 Days.Mid,0.001581
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Model,JPYLIBOR.1 Months.Mid,0.001581
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Model,JPYLIBOR.1 Weeks.Mid,0.001581
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,JPYLIBOR.14-May-2010.Mid,0.0043209
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Model,JPYLIBOR.2 Days.Mid,0.001581
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Model,JPYLIBOR.2 Months.Mid,0.001956
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Model,JPYLIBOR.3 Months.Mid,0.002444
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Model,JPYLIBOR.6 Months.Mid,0.00445
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,JPYLIBOR.STUB.Mid,0.0043317
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,USDLIBOR.2 Days.Mid,0.000394
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,USDLIBOR.1 Weeks.Mid,0.002182
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,USDLIBOR.15-Sep-2010.Mid,0.001697
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,USDLIBOR.16-Dec-2009.Mid,0.000776
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,USDLIBOR.16-Jun-2010.Mid,0.001812
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Optex,USDLIBOR.17-Mar-2010.Mid,0.001768
15-Sep-2010,16-Sep-2010,Insert,True,Closing,MM Rate,Model,USDLIBOR.2 Months.Mid,0.004306
